region;ålder;kön;år;Folkmängd
13 Hallands län;75-79 år;män;2008;4564
13 Hallands län;75-79 år;män;2009;4631
13 Hallands län;75-79 år;män;2010;4614
13 Hallands län;75-79 år;män;2011;4815
13 Hallands län;75-79 år;män;2012;5011
13 Hallands län;75-79 år;män;2013;5264
13 Hallands län;75-79 år;män;2014;5493
13 Hallands län;75-79 år;män;2015;5825
13 Hallands län;75-79 år;män;2016;5988
13 Hallands län;75-79 år;män;2017;6433
13 Hallands län;75-79 år;män;2018;6858
13 Hallands län;75-79 år;kvinnor;2008;5507
13 Hallands län;75-79 år;kvinnor;2009;5550
13 Hallands län;75-79 år;kvinnor;2010;5629
13 Hallands län;75-79 år;kvinnor;2011;5749
13 Hallands län;75-79 år;kvinnor;2012;5844
13 Hallands län;75-79 år;kvinnor;2013;5974
13 Hallands län;75-79 år;kvinnor;2014;6207
13 Hallands län;75-79 år;kvinnor;2015;6294
13 Hallands län;75-79 år;kvinnor;2016;6443
13 Hallands län;75-79 år;kvinnor;2017;6724
13 Hallands län;75-79 år;kvinnor;2018;7306
13 Hallands län;80-84 år;män;2008;3458
13 Hallands län;80-84 år;män;2009;3465
13 Hallands län;80-84 år;män;2010;3528
13 Hallands län;80-84 år;män;2011;3523
13 Hallands län;80-84 år;män;2012;3539
13 Hallands län;80-84 år;män;2013;3524
13 Hallands län;80-84 år;män;2014;3579
13 Hallands län;80-84 år;män;2015;3656
13 Hallands län;80-84 år;män;2016;3816
13 Hallands län;80-84 år;män;2017;3977
13 Hallands län;80-84 år;män;2018;4178
13 Hallands län;80-84 år;kvinnor;2008;4783
13 Hallands län;80-84 år;kvinnor;2009;4725
13 Hallands län;80-84 år;kvinnor;2010;4740
13 Hallands län;80-84 år;kvinnor;2011;4722
13 Hallands län;80-84 år;kvinnor;2012;4738
13 Hallands län;80-84 år;kvinnor;2013;4701
13 Hallands län;80-84 år;kvinnor;2014;4741
13 Hallands län;80-84 år;kvinnor;2015;4780
13 Hallands län;80-84 år;kvinnor;2016;4945
13 Hallands län;80-84 år;kvinnor;2017;5076
13 Hallands län;80-84 år;kvinnor;2018;5208
13 Hallands län;85-89 år;män;2008;2104
13 Hallands län;85-89 år;män;2009;2138
13 Hallands län;85-89 år;män;2010;2152
13 Hallands län;85-89 år;män;2011;2135
13 Hallands län;85-89 år;män;2012;2093
13 Hallands län;85-89 år;män;2013;2111
13 Hallands län;85-89 år;män;2014;2124
13 Hallands län;85-89 år;män;2015;2179
13 Hallands län;85-89 år;män;2016;2225
13 Hallands län;85-89 år;män;2017;2236
13 Hallands län;85-89 år;män;2018;2256
13 Hallands län;85-89 år;kvinnor;2008;3446
13 Hallands län;85-89 år;kvinnor;2009;3535
13 Hallands län;85-89 år;kvinnor;2010;3479
13 Hallands län;85-89 år;kvinnor;2011;3410
13 Hallands län;85-89 år;kvinnor;2012;3420
13 Hallands län;85-89 år;kvinnor;2013;3464
13 Hallands län;85-89 år;kvinnor;2014;3440
13 Hallands län;85-89 år;kvinnor;2015;3461
13 Hallands län;85-89 år;kvinnor;2016;3470
13 Hallands län;85-89 år;kvinnor;2017;3448
13 Hallands län;85-89 år;kvinnor;2018;3419
13 Hallands län;90-94 år;män;2008;647
13 Hallands län;90-94 år;män;2009;660
13 Hallands län;90-94 år;män;2010;718
13 Hallands län;90-94 år;män;2011;798
13 Hallands län;90-94 år;män;2012;807
13 Hallands län;90-94 år;män;2013;876
13 Hallands län;90-94 år;män;2014;889
13 Hallands län;90-94 år;män;2015;896
13 Hallands län;90-94 år;män;2016;879
13 Hallands län;90-94 år;män;2017;876
13 Hallands län;90-94 år;män;2018;898
13 Hallands län;90-94 år;kvinnor;2008;1373
13 Hallands län;90-94 år;kvinnor;2009;1417
13 Hallands län;90-94 år;kvinnor;2010;1564
13 Hallands län;90-94 år;kvinnor;2011;1672
13 Hallands län;90-94 år;kvinnor;2012;1715
13 Hallands län;90-94 år;kvinnor;2013;1738
13 Hallands län;90-94 år;kvinnor;2014;1812
13 Hallands län;90-94 år;kvinnor;2015;1812
13 Hallands län;90-94 år;kvinnor;2016;1789
13 Hallands län;90-94 år;kvinnor;2017;1810
13 Hallands län;90-94 år;kvinnor;2018;1900
13 Hallands län;95-99 år;män;2008;138
13 Hallands län;95-99 år;män;2009;132
13 Hallands län;95-99 år;män;2010;136
13 Hallands län;95-99 år;män;2011;121
13 Hallands län;95-99 år;män;2012;130
13 Hallands län;95-99 år;män;2013;136
13 Hallands län;95-99 år;män;2014;134
13 Hallands län;95-99 år;män;2015;163
13 Hallands län;95-99 år;män;2016;199
13 Hallands län;95-99 år;män;2017;196
13 Hallands län;95-99 år;män;2018;211
13 Hallands län;95-99 år;kvinnor;2008;372
13 Hallands län;95-99 år;kvinnor;2009;365
13 Hallands län;95-99 år;kvinnor;2010;359
13 Hallands län;95-99 år;kvinnor;2011;378
13 Hallands län;95-99 år;kvinnor;2012;404
13 Hallands län;95-99 år;kvinnor;2013;432
13 Hallands län;95-99 år;kvinnor;2014;399
13 Hallands län;95-99 år;kvinnor;2015;462
13 Hallands län;95-99 år;kvinnor;2016;508
13 Hallands län;95-99 år;kvinnor;2017;502
13 Hallands län;95-99 år;kvinnor;2018;507
13 Hallands län;100+ år;män;2008;11
13 Hallands län;100+ år;män;2009;15
13 Hallands län;100+ år;män;2010;12
13 Hallands län;100+ år;män;2011;11
13 Hallands län;100+ år;män;2012;10
13 Hallands län;100+ år;män;2013;12
13 Hallands län;100+ år;män;2014;12
13 Hallands län;100+ år;män;2015;14
13 Hallands län;100+ år;män;2016;16
13 Hallands län;100+ år;män;2017;16
13 Hallands län;100+ år;män;2018;17
13 Hallands län;100+ år;kvinnor;2008;34
13 Hallands län;100+ år;kvinnor;2009;39
13 Hallands län;100+ år;kvinnor;2010;49
13 Hallands län;100+ år;kvinnor;2011;48
13 Hallands län;100+ år;kvinnor;2012;61
13 Hallands län;100+ år;kvinnor;2013;54
13 Hallands län;100+ år;kvinnor;2014;48
13 Hallands län;100+ år;kvinnor;2015;54
13 Hallands län;100+ år;kvinnor;2016;64
13 Hallands län;100+ år;kvinnor;2017;56
13 Hallands län;100+ år;kvinnor;2018;59
14 Västra Götalands län;55-59 år;män;2008;48816
14 Västra Götalands län;55-59 år;män;2009;47833
14 Västra Götalands län;55-59 år;män;2010;47523
14 Västra Götalands län;55-59 år;män;2011;48213
14 Västra Götalands län;55-59 år;män;2012;48461
14 Västra Götalands län;55-59 år;män;2013;48513
14 Västra Götalands län;55-59 år;män;2014;48988
14 Västra Götalands län;55-59 år;män;2015;49049
14 Västra Götalands län;55-59 år;män;2016;49178
14 Västra Götalands län;55-59 år;män;2017;49641
14 Västra Götalands län;55-59 år;män;2018;50882
14 Västra Götalands län;55-59 år;kvinnor;2008;48523
14 Västra Götalands län;55-59 år;kvinnor;2009;47793
14 Västra Götalands län;55-59 år;kvinnor;2010;47607
14 Västra Götalands län;55-59 år;kvinnor;2011;47883
14 Västra Götalands län;55-59 år;kvinnor;2012;48291
14 Västra Götalands län;55-59 år;kvinnor;2013;48106
14 Västra Götalands län;55-59 år;kvinnor;2014;48396
14 Västra Götalands län;55-59 år;kvinnor;2015;48309
14 Västra Götalands län;55-59 år;kvinnor;2016;48352
14 Västra Götalands län;55-59 år;kvinnor;2017;48325
14 Västra Götalands län;55-59 år;kvinnor;2018;49543
14 Västra Götalands län;60-64 år;män;2008;51140
14 Västra Götalands län;60-64 år;män;2009;51274
14 Västra Götalands län;60-64 år;män;2010;50379
14 Västra Götalands län;60-64 år;män;2011;49093
14 Västra Götalands län;60-64 år;män;2012;48059
14 Västra Götalands län;60-64 år;män;2013;47196
14 Västra Götalands län;60-64 år;män;2014;46313
14 Västra Götalands län;60-64 år;män;2015;46136
14 Västra Götalands län;60-64 år;män;2016;46830
14 Västra Götalands län;60-64 år;män;2017;47078
14 Västra Götalands län;60-64 år;män;2018;47211
14 Västra Götalands län;60-64 år;kvinnor;2008;50617
14 Västra Götalands län;60-64 år;kvinnor;2009;50673
14 Västra Götalands län;60-64 år;kvinnor;2010;50056
14 Västra Götalands län;60-64 år;kvinnor;2011;49116
14 Västra Götalands län;60-64 år;kvinnor;2012;48174
14 Västra Götalands län;60-64 år;kvinnor;2013;47423
14 Västra Götalands län;60-64 år;kvinnor;2014;46827
14 Västra Götalands län;60-64 år;kvinnor;2015;46760
14 Västra Götalands län;60-64 år;kvinnor;2016;47126
14 Västra Götalands län;60-64 år;kvinnor;2017;47440
14 Västra Götalands län;60-64 år;kvinnor;2018;47168
14 Västra Götalands län;65-69 år;män;2008;38576
14 Västra Götalands län;65-69 år;män;2009;41038
14 Västra Götalands län;65-69 år;män;2010;43895
14 Västra Götalands län;65-69 år;män;2011;46317
14 Västra Götalands län;65-69 år;män;2012;47735
14 Västra Götalands län;65-69 år;män;2013;48340
14 Västra Götalands län;65-69 år;män;2014;48407
14 Västra Götalands län;65-69 år;män;2015;47631
14 Västra Götalands län;65-69 år;män;2016;46457
14 Västra Götalands län;65-69 år;män;2017;45510
14 Västra Götalands län;65-69 år;män;2018;44696
14 Västra Götalands län;65-69 år;kvinnor;2008;39150
14 Västra Götalands län;65-69 år;kvinnor;2009;41254
14 Västra Götalands län;65-69 år;kvinnor;2010;43880
14 Västra Götalands län;65-69 år;kvinnor;2011;46449
14 Västra Götalands län;65-69 år;kvinnor;2012;47961
14 Västra Götalands län;65-69 år;kvinnor;2013;48788
14 Västra Götalands län;65-69 år;kvinnor;2014;48779
14 Västra Götalands län;65-69 år;kvinnor;2015;48216
14 Västra Götalands län;65-69 år;kvinnor;2016;47331
14 Västra Götalands län;65-69 år;kvinnor;2017;46458
14 Västra Götalands län;65-69 år;kvinnor;2018;45755
14 Västra Götalands län;70-74 år;män;2008;28402
14 Västra Götalands län;70-74 år;män;2009;29597
14 Västra Götalands län;70-74 år;män;2010;30387
14 Västra Götalands län;70-74 år;män;2011;31392
14 Västra Götalands län;70-74 år;män;2012;33129
14 Västra Götalands län;70-74 år;män;2013;35351
14 Västra Götalands län;70-74 år;män;2014;37602
14 Västra Götalands län;70-74 år;män;2015;40271
14 Västra Götalands län;70-74 år;män;2016;42401
14 Västra Götalands län;70-74 år;män;2017;43615
14 Västra Götalands län;70-74 år;män;2018;44369
14 Västra Götalands län;70-74 år;kvinnor;2008;31445
14 Västra Götalands län;70-74 år;kvinnor;2009;32246
14 Västra Götalands län;70-74 år;kvinnor;2010;32971
14 Västra Götalands län;70-74 år;kvinnor;2011;33572
14 Västra Götalands län;70-74 år;kvinnor;2012;35036
14 Västra Götalands län;70-74 år;kvinnor;2013;37025
14 Västra Götalands län;70-74 år;kvinnor;2014;39115
14 Västra Götalands län;70-74 år;kvinnor;2015;41623
14 Västra Götalands län;70-74 år;kvinnor;2016;43940
14 Västra Götalands län;70-74 år;kvinnor;2017;45282
14 Västra Götalands län;70-74 år;kvinnor;2018;46035
14 Västra Götalands län;75-79 år;män;2008;22664
14 Västra Götalands län;75-79 år;män;2009;22617
14 Västra Götalands län;75-79 år;män;2010;22639
14 Västra Götalands län;75-79 år;män;2011;22940
14 Västra Götalands län;75-79 år;män;2012;23437
14 Västra Götalands län;75-79 år;män;2013;24395
14 Västra Götalands län;75-79 år;män;2014;25465
14 Västra Götalands län;75-79 år;män;2015;26217
14 Västra Götalands län;75-79 år;män;2016;27094
14 Västra Götalands län;75-79 år;män;2017;28734
14 Västra Götalands län;75-79 år;män;2018;30668
14 Västra Götalands län;75-79 år;kvinnor;2008;28310
14 Västra Götalands län;75-79 år;kvinnor;2009;28157
14 Västra Götalands län;75-79 år;kvinnor;2010;27773
14 Västra Götalands län;75-79 år;kvinnor;2011;27737
14 Västra Götalands län;75-79 år;kvinnor;2012;27916
14 Västra Götalands län;75-79 år;kvinnor;2013;28447
14 Västra Götalands län;75-79 år;kvinnor;2014;29198
14 Västra Götalands län;75-79 år;kvinnor;2015;29850
14 Västra Götalands län;75-79 år;kvinnor;2016;30468
14 Västra Götalands län;75-79 år;kvinnor;2017;31935
14 Västra Götalands län;75-79 år;kvinnor;2018;33763
14 Västra Götalands län;80-84 år;män;2008;17092
14 Västra Götalands län;80-84 år;män;2009;16977
14 Västra Götalands län;80-84 år;män;2010;17092
14 Västra Götalands län;80-84 år;män;2011;17063
14 Västra Götalands län;80-84 år;män;2012;17130
14 Västra Götalands län;80-84 år;män;2013;17081
14 Västra Götalands län;80-84 år;män;2014;17190
14 Västra Götalands län;80-84 år;män;2015;17352
14 Västra Götalands län;80-84 år;män;2016;17711
14 Västra Götalands län;80-84 år;män;2017;18158
14 Västra Götalands län;80-84 år;män;2018;18932
14 Västra Götalands län;80-84 år;kvinnor;2008;24450
14 Västra Götalands län;80-84 år;kvinnor;2009;24114
14 Västra Götalands län;80-84 år;kvinnor;2010;23949
14 Västra Götalands län;80-84 år;kvinnor;2011;23759
14 Västra Götalands län;80-84 år;kvinnor;2012;23897
14 Västra Götalands län;80-84 år;kvinnor;2013;23588
14 Västra Götalands län;80-84 år;kvinnor;2014;23572
14 Västra Götalands län;80-84 år;kvinnor;2015;23289
14 Västra Götalands län;80-84 år;kvinnor;2016;23257
14 Västra Götalands län;80-84 år;kvinnor;2017;23388
14 Västra Götalands län;80-84 år;kvinnor;2018;23921
14 Västra Götalands län;85-89 år;män;2008;10125
14 Västra Götalands län;85-89 år;män;2009;10226
14 Västra Götalands län;85-89 år;män;2010;10036
14 Västra Götalands län;85-89 år;män;2011;10081
14 Västra Götalands län;85-89 år;män;2012;10051
14 Västra Götalands län;85-89 år;män;2013;10074
14 Västra Götalands län;85-89 år;män;2014;10021
14 Västra Götalands län;85-89 år;män;2015;10234
14 Västra Götalands län;85-89 år;män;2016;10403
14 Västra Götalands län;85-89 år;män;2017;10572
14 Västra Götalands län;85-89 år;män;2018;10613
14 Västra Götalands län;85-89 år;kvinnor;2008;17895
14 Västra Götalands län;85-89 år;kvinnor;2009;18021
14 Västra Götalands län;85-89 år;kvinnor;2010;17633
14 Västra Götalands län;85-89 år;kvinnor;2011;17361
14 Västra Götalands län;85-89 år;kvinnor;2012;16985
14 Västra Götalands län;85-89 år;kvinnor;2013;16921
14 Västra Götalands län;85-89 år;kvinnor;2014;16776
14 Västra Götalands län;85-89 år;kvinnor;2015;16825
14 Västra Götalands län;85-89 år;kvinnor;2016;16778
14 Västra Götalands län;85-89 år;kvinnor;2017;16898
14 Västra Götalands län;85-89 år;kvinnor;2018;16787
14 Västra Götalands län;90-94 år;män;2008;2982
14 Västra Götalands län;90-94 år;män;2009;3131
14 Västra Götalands län;90-94 år;män;2010;3462
14 Västra Götalands län;90-94 år;män;2011;3709
14 Västra Götalands län;90-94 år;män;2012;3803
14 Västra Götalands län;90-94 år;män;2013;3892
14 Västra Götalands län;90-94 år;män;2014;4001
14 Västra Götalands län;90-94 år;män;2015;3972
14 Västra Götalands län;90-94 år;män;2016;3976
14 Västra Götalands län;90-94 år;män;2017;3960
14 Västra Götalands län;90-94 år;män;2018;3987
14 Västra Götalands län;90-94 år;kvinnor;2008;7415
14 Västra Götalands län;90-94 år;kvinnor;2009;7537
14 Västra Götalands län;90-94 år;kvinnor;2010;8005
14 Västra Götalands län;90-94 år;kvinnor;2011;8367
14 Västra Götalands län;90-94 år;kvinnor;2012;8418
14 Västra Götalands län;90-94 år;kvinnor;2013;8589
14 Västra Götalands län;90-94 år;kvinnor;2014;8747
14 Västra Götalands län;90-94 år;kvinnor;2015;8673
14 Västra Götalands län;90-94 år;kvinnor;2016;8708
14 Västra Götalands län;90-94 år;kvinnor;2017;8525
14 Västra Götalands län;90-94 år;kvinnor;2018;8518
14 Västra Götalands län;95-99 år;män;2008;559
14 Västra Götalands län;95-99 år;män;2009;580
14 Västra Götalands län;95-99 år;män;2010;577
14 Västra Götalands län;95-99 år;män;2011;619
14 Västra Götalands län;95-99 år;män;2012;600
14 Västra Götalands län;95-99 år;män;2013;615
14 Västra Götalands län;95-99 år;män;2014;671
14 Västra Götalands län;95-99 år;män;2015;771
14 Västra Götalands län;95-99 år;män;2016;813
14 Västra Götalands län;95-99 år;män;2017;806
14 Västra Götalands län;95-99 år;män;2018;810
14 Västra Götalands län;95-99 år;kvinnor;2008;1873
14 Västra Götalands län;95-99 år;kvinnor;2009;1910
14 Västra Götalands län;95-99 år;kvinnor;2010;1958
14 Västra Götalands län;95-99 år;kvinnor;2011;1988
14 Västra Götalands län;95-99 år;kvinnor;2012;2038
14 Västra Götalands län;95-99 år;kvinnor;2013;2021
14 Västra Götalands län;95-99 år;kvinnor;2014;2115
14 Västra Götalands län;95-99 år;kvinnor;2015;2247
14 Västra Götalands län;95-99 år;kvinnor;2016;2323
14 Västra Götalands län;95-99 år;kvinnor;2017;2399
14 Västra Götalands län;95-99 år;kvinnor;2018;2432
14 Västra Götalands län;100+ år;män;2008;36
14 Västra Götalands län;100+ år;män;2009;39
14 Västra Götalands län;100+ år;män;2010;41
14 Västra Götalands län;100+ år;män;2011;49
14 Västra Götalands län;100+ år;män;2012;48
14 Västra Götalands län;100+ år;män;2013;57
14 Västra Götalands län;100+ år;män;2014;68
14 Västra Götalands län;100+ år;män;2015;61
14 Västra Götalands län;100+ år;män;2016;58
14 Västra Götalands län;100+ år;män;2017;55
14 Västra Götalands län;100+ år;män;2018;58
14 Västra Götalands län;100+ år;kvinnor;2008;206
14 Västra Götalands län;100+ år;kvinnor;2009;240
14 Västra Götalands län;100+ år;kvinnor;2010;252
14 Västra Götalands län;100+ år;kvinnor;2011;261
14 Västra Götalands län;100+ år;kvinnor;2012;255
14 Västra Götalands län;100+ år;kvinnor;2013;247
14 Västra Götalands län;100+ år;kvinnor;2014;262
14 Västra Götalands län;100+ år;kvinnor;2015;260
14 Västra Götalands län;100+ år;kvinnor;2016;265
14 Västra Götalands län;100+ år;kvinnor;2017;266
14 Västra Götalands län;100+ år;kvinnor;2018;257
17 Värmlands län;55-59 år;män;2008;9534
17 Värmlands län;55-59 år;män;2009;9293
17 Värmlands län;55-59 år;män;2010;9160
17 Värmlands län;55-59 år;män;2011;9141
17 Värmlands län;55-59 år;män;2012;9067
17 Värmlands län;55-59 år;män;2013;8923
17 Värmlands län;55-59 år;män;2014;8974
17 Värmlands län;55-59 år;män;2015;8932
17 Värmlands län;55-59 år;män;2016;8742
17 Värmlands län;55-59 år;män;2017;8781
17 Värmlands län;55-59 år;män;2018;8872
17 Värmlands län;55-59 år;kvinnor;2008;9250
17 Värmlands län;55-59 år;kvinnor;2009;9109
17 Värmlands län;55-59 år;kvinnor;2010;9035
17 Värmlands län;55-59 år;kvinnor;2011;9021
17 Värmlands län;55-59 år;kvinnor;2012;9001
17 Värmlands län;55-59 år;kvinnor;2013;8963
17 Värmlands län;55-59 år;kvinnor;2014;8875
17 Värmlands län;55-59 år;kvinnor;2015;8714
17 Värmlands län;55-59 år;kvinnor;2016;8630
17 Värmlands län;55-59 år;kvinnor;2017;8570
17 Värmlands län;55-59 år;kvinnor;2018;8583
17 Värmlands län;60-64 år;män;2008;10307
17 Värmlands län;60-64 år;män;2009;10237
17 Värmlands län;60-64 år;män;2010;10027
17 Värmlands län;60-64 år;män;2011;9733
17 Värmlands län;60-64 år;män;2012;9488
17 Värmlands län;60-64 år;män;2013;9225
17 Värmlands län;60-64 år;män;2014;9022
17 Värmlands län;60-64 år;män;2015;8863
17 Värmlands län;60-64 år;män;2016;8914
17 Värmlands län;60-64 år;män;2017;8859
17 Värmlands län;60-64 år;män;2018;8766
17 Värmlands län;60-64 år;kvinnor;2008;9975
17 Värmlands län;60-64 år;kvinnor;2009;9802
17 Värmlands län;60-64 år;kvinnor;2010;9691
17 Värmlands län;60-64 år;kvinnor;2011;9472
17 Värmlands län;60-64 år;kvinnor;2012;9246
17 Värmlands län;60-64 år;kvinnor;2013;9094
17 Värmlands län;60-64 år;kvinnor;2014;8963
17 Värmlands län;60-64 år;kvinnor;2015;8867
17 Värmlands län;60-64 år;kvinnor;2016;8847
17 Värmlands län;60-64 år;kvinnor;2017;8847
17 Värmlands län;60-64 år;kvinnor;2018;8884
17 Värmlands län;65-69 år;män;2008;7675
17 Värmlands län;65-69 år;män;2009;8172
17 Värmlands län;65-69 år;män;2010;8718
17 Värmlands län;65-69 år;män;2011;9335
17 Värmlands län;65-69 år;män;2012;9587
17 Värmlands län;65-69 år;män;2013;9804
17 Värmlands län;65-69 år;män;2014;9740
17 Värmlands län;65-69 år;män;2015;9539
17 Värmlands län;65-69 år;män;2016;9242
17 Värmlands län;65-69 år;män;2017;9025
17 Värmlands län;65-69 år;män;2018;8805
17 Värmlands län;65-69 år;kvinnor;2008;7930
17 Värmlands län;65-69 år;kvinnor;2009;8424
17 Värmlands län;65-69 år;kvinnor;2010;8946
17 Värmlands län;65-69 år;kvinnor;2011;9359
17 Värmlands län;65-69 år;kvinnor;2012;9685
17 Värmlands län;65-69 år;kvinnor;2013;9682
17 Värmlands län;65-69 år;kvinnor;2014;9514
17 Värmlands län;65-69 år;kvinnor;2015;9385
17 Värmlands län;65-69 år;kvinnor;2016;9200
17 Värmlands län;65-69 år;kvinnor;2017;8981
17 Värmlands län;65-69 år;kvinnor;2018;8834
17 Värmlands län;70-74 år;män;2008;6018
17 Värmlands län;70-74 år;män;2009;6147
17 Värmlands län;70-74 år;män;2010;6265
17 Värmlands län;70-74 år;män;2011;6348
17 Värmlands län;70-74 år;män;2012;6659
17 Värmlands län;70-74 år;män;2013;7015
17 Värmlands län;70-74 år;män;2014;7488
17 Värmlands län;70-74 år;män;2015;7975
17 Värmlands län;70-74 år;män;2016;8514
17 Värmlands län;70-74 år;män;2017;8812
17 Värmlands län;70-74 år;män;2018;9008
17 Värmlands län;70-74 år;kvinnor;2008;6765
17 Värmlands län;70-74 år;kvinnor;2009;6906
17 Värmlands län;70-74 år;kvinnor;2010;6947
17 Värmlands län;70-74 år;kvinnor;2011;7026
17 Värmlands län;70-74 år;kvinnor;2012;7168
17 Värmlands län;70-74 år;kvinnor;2013;7490
17 Värmlands län;70-74 år;kvinnor;2014;7946
17 Värmlands län;70-74 år;kvinnor;2015;8417
17 Värmlands län;70-74 år;kvinnor;2016;8775
17 Värmlands län;70-74 år;kvinnor;2017;9107
17 Värmlands län;70-74 år;kvinnor;2018;9157
17 Värmlands län;75-79 år;män;2008;5033
17 Värmlands län;75-79 år;män;2009;4939
17 Värmlands län;75-79 år;män;2010;4882
17 Värmlands län;75-79 år;män;2011;4909
17 Värmlands län;75-79 år;män;2012;4997
17 Värmlands län;75-79 år;män;2013;5129
17 Värmlands län;75-79 år;män;2014;5278
17 Värmlands län;75-79 år;män;2015;5391
17 Värmlands län;75-79 år;män;2016;5464
17 Värmlands län;75-79 år;män;2017;5717
17 Värmlands län;75-79 år;män;2018;6011
17 Värmlands län;75-79 år;kvinnor;2008;6226
17 Värmlands län;75-79 år;kvinnor;2009;6127
17 Värmlands län;75-79 år;kvinnor;2010;6037
17 Värmlands län;75-79 år;kvinnor;2011;6044
17 Värmlands län;75-79 år;kvinnor;2012;6049
17 Värmlands län;75-79 år;kvinnor;2013;6107
17 Värmlands län;75-79 år;kvinnor;2014;6253
17 Värmlands län;75-79 år;kvinnor;2015;6258
17 Värmlands län;75-79 år;kvinnor;2016;6278
17 Värmlands län;75-79 år;kvinnor;2017;6425
17 Värmlands län;75-79 år;kvinnor;2018;6756
17 Värmlands län;80-84 år;män;2008;3669
17 Värmlands län;80-84 år;män;2009;3684
17 Värmlands län;80-84 år;män;2010;3734
17 Värmlands län;80-84 år;män;2011;3770
17 Värmlands län;80-84 år;män;2012;3751
17 Värmlands län;80-84 år;män;2013;3713
17 Värmlands län;80-84 år;män;2014;3695
17 Värmlands län;80-84 år;män;2015;3661
17 Värmlands län;80-84 år;män;2016;3756
17 Värmlands län;80-84 år;män;2017;3839
17 Värmlands län;80-84 år;män;2018;3970
17 Värmlands län;80-84 år;kvinnor;2008;5318
17 Värmlands län;80-84 år;kvinnor;2009;5263
17 Värmlands län;80-84 år;kvinnor;2010;5212
17 Värmlands län;80-84 år;kvinnor;2011;5176
17 Värmlands län;80-84 år;kvinnor;2012;5148
17 Värmlands län;80-84 år;kvinnor;2013;5106
17 Värmlands län;80-84 år;kvinnor;2014;5082
17 Värmlands län;80-84 år;kvinnor;2015;5017
17 Värmlands län;80-84 år;kvinnor;2016;5039
17 Värmlands län;80-84 år;kvinnor;2017;5028
17 Värmlands län;80-84 år;kvinnor;2018;5066
17 Värmlands län;85-89 år;män;2008;2071
17 Värmlands län;85-89 år;män;2009;2104
17 Värmlands län;85-89 år;män;2010;2090
17 Värmlands län;85-89 år;män;2011;2108
17 Värmlands län;85-89 år;män;2012;2117
17 Värmlands län;85-89 år;män;2013;2110
17 Värmlands län;85-89 år;män;2014;2150
17 Värmlands län;85-89 år;män;2015;2187
17 Värmlands län;85-89 år;män;2016;2229
17 Värmlands län;85-89 år;män;2017;2269
17 Värmlands län;85-89 år;män;2018;2259
17 Värmlands län;85-89 år;kvinnor;2008;3613
17 Värmlands län;85-89 år;kvinnor;2009;3695
17 Värmlands län;85-89 år;kvinnor;2010;3616
17 Värmlands län;85-89 år;kvinnor;2011;3608
17 Värmlands län;85-89 år;kvinnor;2012;3596
17 Värmlands län;85-89 år;kvinnor;2013;3638
17 Värmlands län;85-89 år;kvinnor;2014;3601
17 Värmlands län;85-89 år;kvinnor;2015;3606
17 Värmlands län;85-89 år;kvinnor;2016;3584
17 Värmlands län;85-89 år;kvinnor;2017;3593
17 Värmlands län;85-89 år;kvinnor;2018;3587
17 Värmlands län;90-94 år;män;2008;561
17 Värmlands län;90-94 år;män;2009;569
17 Värmlands län;90-94 år;män;2010;654
17 Värmlands län;90-94 år;män;2011;714
17 Värmlands län;90-94 år;män;2012;773
17 Värmlands län;90-94 år;män;2013;816
17 Värmlands län;90-94 år;män;2014;829
17 Värmlands län;90-94 år;män;2015;814
17 Värmlands län;90-94 år;män;2016;823
17 Värmlands län;90-94 år;män;2017;845
17 Värmlands län;90-94 år;män;2018;868
17 Värmlands län;90-94 år;kvinnor;2008;1420
17 Värmlands län;90-94 år;kvinnor;2009;1401
17 Värmlands län;90-94 år;kvinnor;2010;1540
17 Värmlands län;90-94 år;kvinnor;2011;1613
17 Värmlands län;90-94 år;kvinnor;2012;1648
17 Värmlands län;90-94 år;kvinnor;2013;1677
17 Värmlands län;90-94 år;kvinnor;2014;1728
17 Värmlands län;90-94 år;kvinnor;2015;1709
17 Värmlands län;90-94 år;kvinnor;2016;1761
17 Värmlands län;90-94 år;kvinnor;2017;1773
17 Värmlands län;90-94 år;kvinnor;2018;1810
17 Värmlands län;95-99 år;män;2008;106
17 Värmlands län;95-99 år;män;2009;110
17 Värmlands län;95-99 år;män;2010;102
17 Värmlands län;95-99 år;män;2011;104
17 Värmlands län;95-99 år;män;2012;105
17 Värmlands län;95-99 år;män;2013;99
17 Värmlands län;95-99 år;män;2014;114
17 Värmlands län;95-99 år;män;2015;142
17 Värmlands län;95-99 år;män;2016;127
17 Värmlands län;95-99 år;män;2017;145
17 Värmlands län;95-99 år;män;2018;157
17 Värmlands län;95-99 år;kvinnor;2008;368
17 Värmlands län;95-99 år;kvinnor;2009;369
17 Värmlands län;95-99 år;kvinnor;2010;356
17 Värmlands län;95-99 år;kvinnor;2011;358
17 Värmlands län;95-99 år;kvinnor;2012;361
17 Värmlands län;95-99 år;kvinnor;2013;358
17 Värmlands län;95-99 år;kvinnor;2014;381
17 Värmlands län;95-99 år;kvinnor;2015;450
17 Värmlands län;95-99 år;kvinnor;2016;470
17 Värmlands län;95-99 år;kvinnor;2017;454
17 Värmlands län;95-99 år;kvinnor;2018;484
17 Värmlands län;100+ år;män;2008;5
17 Värmlands län;100+ år;män;2009;6
17 Värmlands län;100+ år;män;2010;9
17 Värmlands län;100+ år;män;2011;7
